conta,sum
10596848.0,80.0
10596859.0,80.0
10596888.0,80.0
10597025.0,760.0
10597148.0,80.0
10597150.0,80.0
10597151.0,80.0
10597152.0,80.0
10597154.0,80.0
10597156.0,80.0
10597157.0,80.0
10597159.0,80.0
10597160.0,80.0
10597161.0,80.0
10597163.0,80.0
10597177.0,80.0
10597179.0,80.0
10597827.0,80.0
10597828.0,80.0
10597830.0,80.0
10597831.0,80.0
10597833.0,80.0
10597834.0,80.0
10597835.0,80.0
10597837.0,80.0
10597839.0,80.0
10597842.0,80.0
10598568.0,80.0
10598602.0,80.0
10598610.0,80.0
10598643.0,80.0
10598998.0,80.0
10599000.0,80.0
10599022.0,130.0
10599069.0,130.0
10599294.0,80.0
10599310.0,80.0
10599314.0,80.0
10599318.0,80.0
10599319.0,80.0
10599510.0,80.0
10599511.0,80.0
10599512.0,80.0
10599513.0,80.0
10599626.0,120.0
10599702.0,120.0
10599714.0,80.0
10599715.0,80.0
10599720.0,120.0
10599727.0,80.0
10599730.0,80.0
10599731.0,80.0
10599738.0,80.0
10599742.0,80.0
10599743.0,80.0
10599755.0,80.0
10599759.0,80.0
10599760.0,120.0
10599939.0,84.0
10600044.0,80.0
10600296.0,80.0
10601496.0,80.0
10601693.0,80.0
10601705.0,80.0
10601706.0,80.0
10601712.0,80.0
10601713.0,80.0
10601877.0,80.0
10601965.0,80.0
10602444.0,80.0
10602451.0,80.0
10602454.0,80.0
10602580.0,80.0
10602583.0,80.0
10602587.0,80.0
10602589.0,80.0
10602593.0,80.0
10602595.0,80.0
10602598.0,80.0
10602601.0,80.0
10602604.0,80.0
10602607.0,80.0
10602613.0,80.0
10602772.0,80.0
10602800.0,80.0
10603296.0,80.0
10603746.0,80.0
10603748.0,80.0
10603797.0,80.0
10603798.0,80.0
10603825.0,80.0
10603846.0,80.0
10603848.0,80.0
10603886.0,80.0
10603887.0,80.0
10603892.0,80.0
10604077.0,80.0
10604078.0,80.0
10604080.0,80.0
10604082.0,80.0
10604224.0,80.0
10604451.0,80.0
10604513.0,80.0
10604518.0,80.0
10604519.0,80.0
10604520.0,80.0
10604935.0,80.0
10604936.0,80.0
10604962.0,80.0
10605658.0,80.0
10605659.0,80.0
10605805.0,80.0
10605812.0,80.0
10605815.0,80.0
10605988.0,80.0
10605990.0,80.0
10605992.0,80.0
10605995.0,80.0
10606018.0,80.0
10606022.0,80.0
10606108.0,80.0
10606321.0,80.0
10606408.0,190.0
10606435.0,80.0
10606658.0,80.0
10606659.0,80.0
10606699.0,80.0
10606700.0,80.0
10606706.0,80.0
10606763.0,80.0
10607175.0,80.0
10607215.0,80.0
10607222.0,80.0
10607370.0,80.0
10607371.0,80.0
10607373.0,84.0
10607377.0,84.0
10607612.0,80.0
10607619.0,80.0
10607620.0,80.0
10607630.0,80.0
10607899.0,80.0
10608109.0,80.0
10608111.0,80.0
10608114.0,80.0
10608615.0,80.0
10608616.0,80.0
10608677.0,80.0
10608678.0,80.0
10609500.0,80.0
10609503.0,80.0
10610786.0,80.0
10610796.0,80.0
10610798.0,80.0
10610874.0,80.0
10610927.0,80.0
10611378.0,80.0
10611410.0,80.0
10611411.0,80.0
10611433.0,80.0
10611436.0,80.0
10611454.0,80.0
10611455.0,80.0
10612732.0,80.0
10612734.0,80.0
10612738.0,80.0
10612739.0,80.0
10612754.0,80.0
10612760.0,80.0
10612772.0,80.0
10612775.0,80.0
10612789.0,80.0
10612827.0,80.0
10612849.0,80.0
10612850.0,80.0
10612851.0,80.0
10612861.0,80.0
10612862.0,80.0
10612863.0,80.0
10612864.0,80.0
10612865.0,80.0
10612943.0,80.0
10613269.0,80.0
10613301.0,80.0
10613315.0,80.0
10613316.0,80.0
10613321.0,80.0
10613446.0,80.0
10613515.0,80.0
10613560.0,80.0
10613563.0,80.0
10613620.0,80.0
10613621.0,80.0
10613689.0,80.0
10613948.0,80.0
10614794.0,80.0
10614845.0,80.0
10614998.0,80.0
10615132.0,80.0
10615134.0,80.0
10615135.0,80.0
10615142.0,80.0
10615144.0,80.0
10615146.0,80.0
10615192.0,80.0
10615195.0,80.0
10615203.0,80.0
10615206.0,80.0
10615210.0,80.0
10616218.0,80.0
10617165.0,150.0
10617285.0,80.0
10617286.0,80.0
10617288.0,80.0
10617290.0,80.0
10617302.0,80.0
10617723.0,80.0
10617725.0,80.0
10617901.0,80.0
10618696.0,110.0
10618788.0,80.0
10618903.0,80.0
10618913.0,80.0
10618915.0,80.0
10618917.0,80.0
10618986.0,80.0
10619001.0,80.0
10619020.0,80.0
10619038.0,80.0
10619041.0,80.0
10619043.0,80.0
10619044.0,80.0
10619048.0,199.54999999999998
10619050.0,80.0
10619066.0,80.0
10619103.0,80.0
10619402.0,80.0
10619682.0,80.0
10619684.0,80.0
10619687.0,80.0
10619752.0,80.0
10619774.0,80.0
10619778.0,80.0
10619779.0,80.0
10619784.0,80.0
10619880.0,80.0
10619978.0,80.0
10619980.0,80.0
10619984.0,80.0
10619986.0,80.0
10619989.0,80.0
10619991.0,80.0
10620075.0,80.0
10620079.0,80.0
10620083.0,80.0
10620084.0,80.0
10620086.0,80.0
10620241.0,80.0
10620243.0,80.0
10620250.0,80.0
10620622.0,80.0
10620828.0,199.55
10620915.0,600.0
10620930.0,80.0
10620945.0,80.0
10620950.0,80.0
10620953.0,80.0
10621340.0,84.0
10621342.0,84.0
10621343.0,84.0
10621350.0,84.0
10621806.0,80.0
10621810.0,80.0
10623077.0,80.0
10623406.0,980.0
10623492.0,1680.0
10623507.0,80.0
10623514.0,80.0
10623524.0,80.0
10624177.0,80.0
10624423.0,80.0
10624425.0,80.0
10624426.0,80.0
10625068.0,80.0
10625111.0,80.0
10625125.0,80.0
10625166.0,80.0
10625168.0,80.0
10625170.0,80.0
10625279.0,80.0
10625280.0,80.0
10625560.0,80.0
10625968.0,80.0
10625972.0,80.0
10625974.0,80.0
10626006.0,80.0
10626009.0,80.0
10626010.0,80.0
10626014.0,80.0
10626020.0,80.0
10626114.0,80.0
10626131.0,80.0
10626253.0,80.0
10626260.0,80.0
10626268.0,80.0
10626571.0,80.0
10627370.0,80.0
10627372.0,80.0
10627378.0,80.0
10627390.0,80.0
10627402.0,110.0
10627414.0,80.0
10627418.0,80.0
10627419.0,80.0
10627427.0,80.0
10627428.0,80.0
10627436.0,80.0
10627438.0,80.0
10627440.0,80.0
10628114.0,80.0
10628170.0,80.0
10628767.0,80.0
10628808.0,80.0
10628849.0,80.0
10629043.0,80.0
10629045.0,80.0
10629049.0,80.0
10629058.0,80.0
10629267.0,80.0
10629542.0,110.0
10629555.0,80.0
10629560.0,80.0
10629563.0,80.0
10629564.0,80.0
10629591.0,80.0
10629592.0,80.0
10629593.0,80.0
10629595.0,80.0
10629598.0,80.0
10629605.0,80.0
10629606.0,80.0
10629624.0,80.0
10629634.0,80.0
10629635.0,80.0
10630197.0,90.0
10630200.0,80.0
10630201.0,80.0
10630206.0,80.0
10630207.0,80.0
10630222.0,80.0
10630224.0,80.0
10630241.0,80.0
10630483.0,80.0
10630485.0,80.0
10630622.0,80.0
10630623.0,80.0
10631948.0,80.0
10631950.0,80.0
10631979.0,80.0
10632016.0,80.0
10632017.0,80.0
10632056.0,80.0
10632389.0,80.0
10632392.0,80.0
10632396.0,80.0
10632534.0,80.0
10632537.0,80.0
10632607.0,80.0
10632612.0,80.0
10632616.0,80.0
10632727.0,80.0
10633054.0,80.0
10633088.0,80.0
10633089.0,80.0
10633362.0,80.0
10633368.0,80.0
10633382.0,80.0
10633383.0,80.0
10633577.0,130.0
10633611.0,80.0
10633639.0,80.0
10633656.0,130.0
10633934.0,80.0
10634243.0,80.0
10634248.0,80.0
10634253.0,80.0
10634257.0,80.0
10634259.0,80.0
10634264.0,80.0
10634271.0,80.0
10634297.0,130.0
10634329.0,130.0
10634340.0,130.0
10634431.0,80.0
10634461.0,80.0
10634501.0,80.0
10634508.0,80.0
10634562.0,80.0
10634966.0,80.0
10634972.0,80.0
10635001.0,80.0
10635090.0,80.0
10635437.0,80.0
10635545.0,80.0
10635549.0,80.0
10635582.0,80.0
10635584.0,80.0
10635590.0,230.0
10635603.0,80.0
10635612.0,80.0
10635626.0,80.0
10635627.0,80.0
10635629.0,80.0
10635637.0,80.0
10635664.0,100.0
10635772.0,80.0
10635773.0,80.0
10635964.0,80.0
10635965.0,80.0
10635976.0,80.0
10637032.0,199.55
10637545.0,199.55
10637667.0,80.0
10637670.0,80.0
10637672.0,80.0
10637674.0,80.0
10638233.0,80.0
10638239.0,80.0
10638543.0,80.0
10638544.0,80.0
10638545.0,80.0
10638546.0,80.0
10639299.0,80.0
10639376.0,80.0
10639379.0,80.0
10639380.0,80.0
10639384.0,80.0
10639389.0,80.0
10639396.0,80.0
10639403.0,80.0
10639736.0,80.0
10641005.0,84.0
10641007.0,84.0
10641514.0,80.0
10641616.0,80.0
10641618.0,80.0
10641620.0,80.0
10641674.0,80.0
10641723.0,80.0
10642013.0,80.0
10642015.0,80.0
10642052.0,80.0
10642169.0,80.0
10642619.0,80.0
10642650.0,80.0
10642651.0,80.0
10642976.0,80.0
10643067.0,120.0
10643083.0,80.0
10643088.0,80.0
10643091.0,80.0
10643193.0,80.0
10643194.0,80.0
10643195.0,80.0
10643266.0,80.0
10643309.0,80.0
10643312.0,80.0
10643315.0,80.0
10643316.0,80.0
10643656.0,80.0
10644024.0,80.0
10644027.0,80.0
10644434.0,80.0
10644446.0,80.0
10644447.0,80.0
10644473.0,80.0
10644478.0,80.0
10644482.0,80.0
10644543.0,80.0
10644555.0,80.0
10644792.0,120.0
10644831.0,120.0
10645072.0,120.0
10645372.0,80.0
10645615.0,120.0
10645646.0,80.0
10645648.0,80.0
10646329.0,80.0
10646334.0,80.0
10646338.0,80.0
10646504.0,80.0
10646507.0,80.0
10647238.0,80.0
10647239.0,130.0
10647241.0,80.0
10647267.0,130.0
10647351.0,130.0
10649285.0,80.0
10649288.0,80.0
10649292.0,80.0
10649338.0,80.0
10649348.0,80.0
10649360.0,80.0
10649525.0,80.0
10649563.0,80.0
10649924.0,80.0
10650035.0,80.0
10650042.0,80.0
10650049.0,80.0
10650672.0,80.0
10650673.0,80.0
10650676.0,80.0
10650678.0,80.0
10650720.0,80.0
10650722.0,80.0
10650723.0,80.0
10650724.0,80.0
10650751.0,80.0
10650757.0,80.0
10651768.0,80.0
10651771.0,80.0
10651773.0,80.0
10651775.0,80.0
10652586.0,80.0
10652588.0,80.0
10652592.0,80.0
10652714.0,80.0
10652716.0,80.0
10652918.0,80.0
10653016.0,80.0
10653859.0,80.0
10653860.0,80.0
10653902.0,120.0
10653903.0,80.0
10653990.0,80.0
10654000.0,80.0
10654004.0,80.0
10654011.0,80.0
10654015.0,80.0
10654018.0,80.0
10654025.0,80.0
10654030.0,80.0
10654035.0,80.0
10654041.0,80.0
10654047.0,80.0
10654048.0,80.0
10654066.0,80.0
10654079.0,80.0
10654094.0,80.0
10654138.0,80.0
10654327.0,130.0
10654425.0,130.0
10654470.0,80.0
10654473.0,80.0
10654475.0,80.0
10654573.0,202.25
10654602.0,202.25
10654642.0,80.0
10654643.0,80.0
10654698.0,80.0
10654721.0,80.0
10654722.0,80.0
10654983.0,80.0
10654985.0,80.0
10654989.0,80.0
10654990.0,80.0
10654995.0,80.0
10655000.0,80.0
10655008.0,80.0
10655260.0,80.0
10655264.0,80.0
10655275.0,80.0
10655538.0,80.0
10655540.0,80.0
10655541.0,80.0
10655542.0,80.0
10655704.0,190.0
10655731.0,80.0
10655732.0,80.0
10655734.0,80.0
10655818.0,80.0
10655820.0,80.0
10655821.0,80.0
10655822.0,80.0
10655824.0,80.0
10655825.0,80.0
10655826.0,80.0
10655827.0,80.0
10655828.0,80.0
10655830.0,80.0
10655931.0,80.0
10655933.0,80.0
10655950.0,80.0
10655991.0,80.0
10656577.0,80.0
10656581.0,80.0
10656845.0,80.0
10656846.0,80.0
10656853.0,80.0
10656855.0,80.0
10656874.0,80.0
10656875.0,80.0
10656877.0,80.0
10656881.0,80.0
10656883.0,80.0
10656944.0,80.0
10656946.0,80.0
10656948.0,80.0
10656951.0,80.0
10657103.0,80.0
10657280.0,80.0
10657326.0,80.0
10657327.0,80.0
10657346.0,80.0
10657348.0,80.0
10657353.0,80.0
10657390.0,80.0
10657412.0,80.0
10657413.0,80.0
10657414.0,80.0
10657416.0,80.0
10657419.0,80.0
10657420.0,80.0
10657428.0,80.0
10657430.0,80.0
10657537.0,80.0
10657538.0,80.0
10657542.0,80.0
10657729.0,80.0
10657730.0,80.0
10657732.0,80.0
10657733.0,80.0
10657864.0,80.0
10658449.0,80.0
10658452.0,80.0
10658464.0,80.0
10658466.0,80.0
10658469.0,80.0
10658491.0,80.0
10658499.0,80.0
10658500.0,80.0
10658514.0,80.0
10658520.0,80.0
10658521.0,80.0
10658538.0,80.0
10658547.0,80.0
10658548.0,80.0
10658608.0,80.0
10658623.0,80.0
10658658.0,80.0
10658659.0,80.0
10658660.0,80.0
10658836.0,80.0
10658956.0,80.0
10658957.0,80.0
10658983.0,80.0
10659222.0,80.0
10659223.0,80.0
10659305.0,84.0
10659353.0,80.0
10659354.0,80.0
10659358.0,80.0
10659413.0,80.0
10659415.0,80.0
10659420.0,80.0
10659502.0,80.0
10659504.0,80.0
10659508.0,80.0
10659536.0,80.0
10661492.0,80.0
10661494.0,80.0
10661497.0,80.0
10661516.0,80.0
10661585.0,80.0
10661976.0,80.0
10661977.0,80.0
10661978.0,80.0
10661980.0,80.0
10662002.0,80.0
10662003.0,80.0
10662016.0,80.0
10662018.0,80.0
10662247.0,80.0
10662249.0,80.0
10662266.0,80.0
10662269.0,80.0
10662277.0,80.0
10662280.0,80.0
10662282.0,80.0
10662313.0,80.0
10662462.0,80.0
10662854.0,80.0
10662855.0,80.0
10662856.0,80.0
10662874.0,80.0
10662883.0,80.0
10662886.0,80.0
10662937.0,80.0
10662940.0,80.0
10662942.0,80.0
10663943.0,80.0
10663945.0,80.0
10664170.0,80.0
10664172.0,80.0
10664177.0,80.0
10664312.0,80.0
10664313.0,80.0
10664315.0,80.0
10664316.0,80.0
10664410.0,80.0
10664412.0,80.0
10664416.0,80.0
10664471.0,80.0
10664576.0,80.0
10665048.0,80.0
10665051.0,80.0
10665158.0,80.0
10665160.0,80.0
10665162.0,80.0
10665163.0,80.0
10665165.0,80.0
10665166.0,80.0
10665171.0,80.0
10665172.0,80.0
10665173.0,80.0
10665176.0,80.0
10665178.0,80.0
10665180.0,80.0
10665183.0,80.0
10665184.0,80.0
10665287.0,80.0
10665288.0,80.0
10665291.0,80.0
10665400.0,80.0
10665559.0,80.0
10665880.0,80.0
10665969.0,80.0
10665975.0,80.0
10665977.0,80.0
10665993.0,80.0
10665996.0,80.0
10665997.0,80.0
10665999.0,80.0
10666085.0,80.0
10666201.0,80.0
10666213.0,80.0
10666216.0,80.0
10666218.0,80.0
10666618.0,80.0
10666620.0,80.0
10666621.0,80.0
10666623.0,80.0
10666640.0,80.0
10666697.0,80.0
10666904.0,80.0
10666939.0,80.0
10666959.0,80.0
10666963.0,80.0
10666990.0,80.0
10667357.0,80.0
10668031.0,80.0
10668039.0,80.0
10668040.0,80.0
10668045.0,80.0
10668046.0,80.0
10668083.0,80.0
10668144.0,80.0
10668145.0,80.0
10668153.0,80.0
10668196.0,80.0
10668248.0,80.0
10668423.0,80.0
10668463.0,80.0
10668523.0,80.0
10668540.0,80.0
10668545.0,80.0
10668699.0,80.0
10668948.0,80.0
10668952.0,80.0
10669175.0,80.0
10669177.0,80.0
10669179.0,80.0
10669429.0,80.0
10669431.0,80.0
10669485.0,80.0
10669489.0,80.0
10669491.0,80.0
10669493.0,80.0
10669828.0,80.0
10669917.0,80.0
10670253.0,80.0
10670255.0,80.0
10670344.0,80.0
10670351.0,80.0
10670352.0,80.0
10670717.0,80.0
10670721.0,80.0
10670722.0,80.0
10670724.0,80.0
10670894.0,80.0
10671194.0,80.0
10671201.0,80.0
10671202.0,80.0
10671220.0,150.0
10671624.0,80.0
10671711.0,80.0
10671718.0,80.0
10671719.0,80.0
10671751.0,80.0
10671752.0,80.0
10672428.0,80.0
10672430.0,80.0
10672735.0,80.0
10672736.0,285.0
10672740.0,80.0
10672745.0,80.0
10672747.0,80.0
10672798.0,600.0
10672885.0,80.0
10672888.0,80.0
10672895.0,80.0
10672897.0,80.0
10672909.0,80.0
10672913.0,80.0
10672947.0,80.0
10673257.0,80.0
10673263.0,80.0
10673503.0,80.0
10673509.0,80.0
10673905.0,80.0
10674028.0,80.0
10674030.0,80.0
10674049.0,80.0
10674051.0,80.0
10675729.0,80.0
10675735.0,80.0
10675747.0,80.0
10675814.0,80.0
10675818.0,80.0
10675830.0,80.0
10675841.0,80.0
10675842.0,80.0
10676172.0,80.0
10676755.0,80.0
10676771.0,80.0
10676772.0,80.0
10677003.0,80.0
10677005.0,80.0
10677006.0,80.0
10677557.0,80.0
10677617.0,80.0
10677620.0,80.0
10677636.0,80.0
10677638.0,80.0
10677640.0,80.0
10677641.0,80.0
10677646.0,80.0
10677652.0,80.0
10677654.0,80.0
10677668.0,80.0
10677671.0,80.0
10677674.0,80.0
10677675.0,80.0
10677676.0,80.0
10677683.0,80.0
10677689.0,80.0
10677690.0,80.0
10677711.0,80.0
10678906.0,80.0
10678910.0,80.0
10678916.0,80.0
10678933.0,80.0
10678935.0,80.0
10678996.0,80.0
10678999.0,80.0
10679014.0,80.0
10679017.0,80.0
10679117.0,80.0
10679146.0,80.0
10679149.0,80.0
10679202.0,80.0
10679206.0,80.0
10679208.0,80.0
10679539.0,80.0
10679540.0,80.0
10679542.0,80.0
10679543.0,80.0
10679975.0,80.0
10679977.0,80.0
10680175.0,80.0
10680179.0,80.0
10680180.0,80.0
10680223.0,80.0
10680226.0,80.0
10680244.0,80.0
10680300.0,110.0
10680504.0,80.0
10680779.0,80.0
10680791.0,80.0
10680792.0,80.0
10680794.0,80.0
10680846.0,80.0
10680883.0,80.0
10680893.0,80.0
10680894.0,80.0
10680895.0,80.0
10681001.0,560.0
10681053.0,80.0
10681098.0,80.0
10681100.0,80.0
10681104.0,80.0
10681105.0,80.0
10681340.0,80.0
10681353.0,80.0
10681836.0,80.0
10681839.0,80.0
10681841.0,80.0
10681849.0,80.0
10681850.0,80.0
10681851.0,80.0
10681854.0,80.0
10681855.0,80.0
10682141.0,110.0
10682188.0,80.0
10682192.0,80.0
10682218.0,199.55
10682388.0,199.55
10683027.0,80.0
10683343.0,80.0
10683369.0,80.0
10683380.0,80.0
10683387.0,80.0
10683404.0,80.0
10683422.0,80.0
10683428.0,80.0
10683432.0,80.0
10683596.0,80.0
10683609.0,80.0
10683623.0,80.0
10683624.0,80.0
10683629.0,80.0
10683633.0,80.0
10683642.0,80.0
10683644.0,80.0
10683648.0,80.0
10683650.0,80.0
10683652.0,80.0
10683653.0,80.0
10683686.0,80.0
10683742.0,80.0
10684084.0,1680.0
10684087.0,980.0
10684091.0,80.0
10684220.0,80.0
10684224.0,80.0
10684235.0,80.0
10684237.0,80.0
10684239.0,80.0
10684241.0,80.0
10684242.0,80.0
10684247.0,80.0
10684297.0,80.0
10684298.0,80.0
10684380.0,80.0
10684381.0,80.0
10685147.0,80.0
10685190.0,80.0
10685193.0,80.0
10685241.0,80.0
10685250.0,80.0
10685256.0,80.0
10685258.0,80.0
10685268.0,80.0
10685272.0,80.0
10685274.0,80.0
10685279.0,80.0
10685281.0,80.0
10685282.0,80.0
10685330.0,80.0
10685334.0,80.0
10685349.0,80.0
10685427.0,80.0
10685433.0,80.0
10685559.0,80.0
10685621.0,80.0
10685623.0,80.0
10686016.0,80.0
10686493.0,80.0
10686495.0,80.0
10686497.0,80.0
10686553.0,80.0
10686556.0,80.0
10686633.0,80.0
10686635.0,80.0
10686636.0,80.0
10686637.0,80.0
10686639.0,80.0
10686643.0,80.0
10686647.0,80.0
10687209.0,80.0
10687326.0,80.0
10687328.0,80.0
10687969.0,84.0
10687970.0,84.0
10688086.0,100.0
10688196.0,80.0
10688312.0,80.0
10688313.0,80.0
10688314.0,80.0
10688315.0,80.0
10688319.0,80.0
10688321.0,80.0
10688322.0,80.0
10688324.0,80.0
10688325.0,80.0
10688412.0,80.0
10688414.0,80.0
10688435.0,80.0
10688590.0,80.0
10688592.0,80.0
10688810.0,80.0
10688827.0,80.0
10688828.0,80.0
10688834.0,80.0
10688836.0,80.0
10688839.0,80.0
10688844.0,80.0
10688848.0,80.0
10688855.0,80.0
10688857.0,80.0
10688859.0,80.0
10688876.0,80.0
10688877.0,80.0
10688878.0,80.0
10689164.0,80.0
10690165.0,130.0
10690233.0,80.0
10690303.0,80.0
10690739.0,80.0
10690788.0,80.0
10690791.0,130.0
10690799.0,80.0
10690894.0,80.0
10691181.0,199.55
10691597.0,130.0
10691718.0,130.0
10691855.0,130.0
10691890.0,130.0
10691891.0,80.0
10691892.0,80.0
10691894.0,80.0
10691895.0,80.0
10691896.0,80.0
10691897.0,80.0
10692034.0,80.0
10692036.0,80.0
10692103.0,80.0
10692111.0,80.0
10692137.0,80.0
10692139.0,80.0
10692149.0,80.0
10692150.0,80.0
10692392.0,130.0
10692439.0,80.0
10692447.0,80.0
10692449.0,80.0
10692451.0,80.0
10692455.0,80.0
10692715.0,80.0
10692716.0,80.0
10692718.0,80.0
10692721.0,80.0
10692891.0,80.0
10692929.0,110.0
10692952.0,80.0
10692955.0,80.0
10692975.0,80.0
10692980.0,80.0
10692990.0,80.0
10693194.0,130.0
10693457.0,80.0
10693555.0,80.0
10693751.0,80.0
10693842.0,80.0
10693844.0,80.0
10693849.0,80.0
10693852.0,80.0
10693855.0,80.0
10693857.0,80.0
10693911.0,80.0
10693914.0,80.0
10693915.0,80.0
10693967.0,80.0
10694490.0,80.0
10694512.0,80.0
10694515.0,80.0
10694754.0,80.0
10694781.0,80.0
10694786.0,80.0
10694804.0,80.0
10695206.0,80.0
10695208.0,80.0
10695209.0,80.0
10695318.0,80.0
10695373.0,80.0
10695375.0,80.0
10695408.0,80.0
10695566.0,80.0
10695570.0,80.0
10696586.0,80.0
10696598.0,80.0
10696616.0,80.0
10696636.0,80.0
10696661.0,80.0
10696666.0,80.0
10696823.0,84.0
10696828.0,80.0
10696835.0,80.0
10696906.0,80.0
10696917.0,80.0
10696924.0,80.0
10696927.0,80.0
10697039.0,80.0
10697078.0,80.0
10697135.0,80.0
10697185.0,80.0
10697187.0,80.0
10697188.0,80.0
10697674.0,80.0
10697716.0,80.0
10697799.0,80.0
10697908.0,80.0
10697913.0,80.0
10697931.0,80.0
10698212.0,80.0
10698738.0,80.0
10698771.0,80.0
10698773.0,80.0
10698780.0,80.0
10698871.0,80.0
10698987.0,80.0
10698998.0,80.0
10699018.0,80.0
10699020.0,80.0
10699120.0,80.0
10699191.0,80.0
10699198.0,80.0
10699273.0,80.0
10699302.0,80.0
10699303.0,80.0
10699592.0,199.54999999999998
10700715.0,80.0
10700719.0,80.0
10700842.0,80.0
10700847.0,80.0
10700854.0,80.0
10700891.0,80.0
10700899.0,80.0
10700907.0,80.0
10700918.0,80.0
10700933.0,80.0
10700937.0,80.0
10700975.0,80.0
10701262.0,80.0
10702015.0,80.0
10702465.0,80.0
10702466.0,80.0
10702693.0,80.0
10702735.0,80.0
10702738.0,80.0
10702809.0,80.0
10702811.0,80.0
10702827.0,80.0
10702828.0,80.0
10702843.0,80.0
10703265.0,80.0
10703288.0,80.0
10703291.0,80.0
10703324.0,80.0
10703355.0,80.0
10703356.0,80.0
10704420.0,150.0
10704698.0,150.0
10704890.0,150.0
10704983.0,150.0
10705178.0,150.0
10705224.0,150.0
10705603.0,230.0
10705630.0,80.0
10705706.0,80.0
10706446.0,80.0
10707443.0,80.0
10707444.0,80.0
10707446.0,80.0
10707529.0,80.0
10707545.0,80.0
10707555.0,80.0
10707570.0,80.0
10707573.0,80.0
10707590.0,80.0
10709816.0,80.0
10709817.0,80.0
10709819.0,80.0
10709821.0,80.0
10709955.0,80.0
10709957.0,80.0
10709958.0,80.0
10709962.0,80.0
10709964.0,80.0
10709967.0,80.0
10709982.0,80.0
10709984.0,80.0
10709997.0,80.0
10709999.0,80.0
10710000.0,80.0
10710338.0,80.0
10710340.0,80.0
10710378.0,80.0
10710381.0,80.0
10710382.0,80.0
10710861.0,80.0
10710864.0,80.0
10710869.0,80.0
10710871.0,80.0
10710874.0,80.0
10711195.0,80.0
10711196.0,80.0
10711386.0,80.0
10711389.0,80.0
10711605.0,80.0
10711607.0,80.0
10711609.0,80.0
10711611.0,80.0
10711635.0,80.0
10711639.0,80.0
10711764.0,80.0
10712015.0,80.0
10712062.0,80.0
10712102.0,80.0
10712142.0,80.0
10712143.0,80.0
10712146.0,80.0
10712148.0,80.0
10712156.0,80.0
10712160.0,80.0
10712169.0,80.0
10712248.0,80.0
10712282.0,80.0
10712364.0,80.0
10712378.0,80.0
10712444.0,80.0
10712515.0,80.0
10712529.0,80.0
10712692.0,80.0
10712697.0,80.0
10712974.0,80.0
10713014.0,80.0
10713018.0,80.0
10713092.0,80.0
10713429.0,80.0
10713432.0,80.0
10713442.0,80.0
10713444.0,80.0
10713446.0,80.0
10713461.0,80.0
10713462.0,80.0
10713514.0,80.0
10713515.0,80.0
10713516.0,80.0
10713658.0,80.0
10713659.0,80.0
10713660.0,80.0
10713661.0,80.0
10713662.0,80.0
10713696.0,130.0
10713707.0,130.0
10713941.0,80.0
10713942.0,80.0
10713944.0,80.0
10713951.0,80.0
10713967.0,80.0
10713970.0,80.0
10714007.0,80.0
10714017.0,80.0
10714020.0,80.0
10714059.0,80.0
10714063.0,80.0
10714113.0,80.0
10714116.0,80.0
10714124.0,80.0
10714127.0,80.0
10714182.0,120.0
10714213.0,80.0
10714217.0,80.0
10714226.0,80.0
10714359.0,80.0
10714392.0,80.0
10714407.0,80.0
10714538.0,80.0
10714540.0,80.0
10714637.0,80.0
10714640.0,80.0
10714690.0,80.0
10714904.0,80.0
10715001.0,80.0
10715002.0,80.0
10715043.0,80.0
10715044.0,80.0
10715152.0,80.0
10715643.0,80.0
10715645.0,80.0
10715655.0,80.0
10715660.0,80.0
10715664.0,80.0
10716091.0,80.0
10716116.0,80.0
10716191.0,80.0
10716575.0,80.0
10716578.0,80.0
10716902.0,80.0
10716903.0,80.0
10716920.0,80.0
10716923.0,80.0
10716963.0,80.0
10717219.0,80.0
10717221.0,80.0
10717241.0,80.0
10717319.0,80.0
10717324.0,80.0
10717325.0,80.0
10717380.0,80.0
10717382.0,80.0
10717386.0,80.0
10718464.0,80.0
10718515.0,80.0
10718516.0,80.0
10718517.0,80.0
10718540.0,80.0
10718544.0,80.0
10718546.0,80.0
10718548.0,80.0
10718549.0,80.0
10718867.0,80.0
10718869.0,80.0
10718873.0,80.0
10718874.0,80.0
10718875.0,80.0
10718876.0,80.0
10718899.0,80.0
10718900.0,80.0
10718901.0,80.0
10718902.0,80.0
10718904.0,80.0
10718905.0,80.0
10718917.0,80.0
10718920.0,80.0
10718923.0,80.0
10719827.0,84.0
10720186.0,80.0
10720187.0,80.0
10720288.0,80.0
10720291.0,80.0
10720293.0,80.0
10720323.0,80.0
10720329.0,80.0
10720335.0,80.0
10720337.0,80.0
10720340.0,80.0
10720352.0,80.0
10720595.0,150.0
10720644.0,190.0
10720802.0,80.0
10720826.0,80.0
10720828.0,80.0
10720831.0,80.0
10720832.0,80.0
10721472.0,80.0
10721473.0,80.0
10721474.0,80.0
10721478.0,80.0
10721479.0,80.0
10721480.0,80.0
10721481.0,80.0
10721821.0,80.0
10721823.0,80.0
10721824.0,80.0
10721833.0,80.0
10721835.0,80.0
10721837.0,80.0
10721839.0,80.0
10721842.0,80.0
10721845.0,80.0
10721846.0,80.0
10721850.0,80.0
10721851.0,80.0
10721856.0,80.0
10722052.0,80.0
10722538.0,80.0
